,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
19673,Barcelona,1992,Aquatics,Swimming,"DARNYI, Tamas",HUN,Men,400m individual medley,M,Gold
19674,Barcelona,1992,Aquatics,Swimming,"NAMESNIK, Eric",USA,Men,400m individual medley,M,Silver
19675,Barcelona,1992,Aquatics,Swimming,"SANDERS, Summer",USA,Women,400m individual medley,W,Bronze
19676,Barcelona,1992,Aquatics,Swimming,"EGERSZEGI, Krisztina",HUN,Women,400m individual medley,W,Gold
19677,Barcelona,1992,Aquatics,Swimming,"LIN, Li",CHN,Women,400m individual medley,W,Silver
19678,Barcelona,1992,Aquatics,Swimming,"PINGER, Mark",GER,Men,4x100m freestyle relay,M,Bronze
19679,Barcelona,1992,Aquatics,Swimming,"RICHTER, Dirk",GER,Men,4x100m freestyle relay,M,Bronze
19680,Barcelona,1992,Aquatics,Swimming,"SZIGAT, Andreas",GER,Men,4x100m freestyle relay,M,Bronze
19681,Barcelona,1992,Aquatics,Swimming,"TRÖGER, Christian",GER,Men,4x100m freestyle relay,M,Bronze
19682,Barcelona,1992,Aquatics,Swimming,"ZESNER, Steffen",GER,Men,4x100m freestyle relay,M,Bronze
19683,Barcelona,1992,Aquatics,Swimming,"ZIKARSKY, Bengt",GER,Men,4x100m freestyle relay,M,Bronze
19684,Barcelona,1992,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,4x100m freestyle relay,M,Gold
19685,Barcelona,1992,Aquatics,Swimming,"HUDEPOHL, Joseph",USA,Men,4x100m freestyle relay,M,Gold
19686,Barcelona,1992,Aquatics,Swimming,"JAGER, Thomas Michael",USA,Men,4x100m freestyle relay,M,Gold
19687,Barcelona,1992,Aquatics,Swimming,"JORDAN, Shaun",USA,Men,4x100m freestyle relay,M,Gold
19688,Barcelona,1992,Aquatics,Swimming,"OLSEN, Jon",USA,Men,4x100m freestyle relay,M,Gold
19689,Barcelona,1992,Aquatics,Swimming,"THOMAS, Joel",USA,Men,4x100m freestyle relay,M,Gold
19690,Barcelona,1992,Aquatics,Swimming,"BASHKATOV, Juri",EUN,Men,4x100m freestyle relay,M,Silver
19691,Barcelona,1992,Aquatics,Swimming,"KHNYKIN, Pavlo",EUN,Men,4x100m freestyle relay,M,Silver
19692,Barcelona,1992,Aquatics,Swimming,"POPOV, Alexander",EUN,Men,4x100m freestyle relay,M,Silver
19693,Barcelona,1992,Aquatics,Swimming,"PRIGODA, Guennadi",EUN,Men,4x100m freestyle relay,M,Silver
19694,Barcelona,1992,Aquatics,Swimming,"PYSHNENKO, Vladimir",EUN,Men,4x100m freestyle relay,M,Silver
19695,Barcelona,1992,Aquatics,Swimming,"TAIANOVITCH, Veniamin",EUN,Men,4x100m freestyle relay,M,Silver
19696,Barcelona,1992,Aquatics,Swimming,"HADDING, Annette",GER,Women,4x100m freestyle relay,W,Bronze
19697,Barcelona,1992,Aquatics,Swimming,"HUNGER, Daniela",GER,Women,4x100m freestyle relay,W,Bronze
19698,Barcelona,1992,Aquatics,Swimming,"KIELGASS, Kerstin",GER,Women,4x100m freestyle relay,W,Bronze
19699,Barcelona,1992,Aquatics,Swimming,"OSYGUS, Simone",GER,Women,4x100m freestyle relay,W,Bronze
19700,Barcelona,1992,Aquatics,Swimming,"STELLMACH, Manuela",GER,Women,4x100m freestyle relay,W,Bronze
19701,Barcelona,1992,Aquatics,Swimming,"VAN ALMSICK, Franziska",GER,Women,4x100m freestyle relay,W,Bronze
19702,Barcelona,1992,Aquatics,Swimming,"AHMANN-LEIGHTON, Christine",USA,Women,4x100m freestyle relay,W,Gold
19703,Barcelona,1992,Aquatics,Swimming,"HAISLETT, Nicole Lee",USA,Women,4x100m freestyle relay,W,Gold
19704,Barcelona,1992,Aquatics,Swimming,"MARTINO, Angel",USA,Women,4x100m freestyle relay,W,Gold
19705,Barcelona,1992,Aquatics,Swimming,"TAPPIN, Ashley T",USA,Women,4x100m freestyle relay,W,Gold
19706,Barcelona,1992,Aquatics,Swimming,"THOMPSON, Jenny",USA,Women,4x100m freestyle relay,W,Gold
19707,Barcelona,1992,Aquatics,Swimming,"TORRES, Dara",USA,Women,4x100m freestyle relay,W,Gold
19708,Barcelona,1992,Aquatics,Swimming,"LE, Jingyi",CHN,Women,4x100m freestyle relay,W,Silver
19709,Barcelona,1992,Aquatics,Swimming,"LU, Bin",CHN,Women,4x100m freestyle relay,W,Silver
19710,Barcelona,1992,Aquatics,Swimming,"YANG, Wenyi",CHN,Women,4x100m freestyle relay,W,Silver
19711,Barcelona,1992,Aquatics,Swimming,"ZHAO, Kun",CHN,Women,4x100m freestyle relay,W,Silver
19712,Barcelona,1992,Aquatics,Swimming,"ZHUANG, Yong",CHN,Women,4x100m freestyle relay,W,Silver
19713,Barcelona,1992,Aquatics,Swimming,"CLARKE, Stephen",CAN,Men,4x100m medley relay,M,Bronze
19714,Barcelona,1992,Aquatics,Swimming,"CLEVELAND, Jonathan Thomas",CAN,Men,4x100m medley relay,M,Bronze
19715,Barcelona,1992,Aquatics,Swimming,"GERY, Marcel",CAN,Men,4x100m medley relay,M,Bronze
19716,Barcelona,1992,Aquatics,Swimming,"PONTING, Thomas",CAN,Men,4x100m medley relay,M,Bronze
19717,Barcelona,1992,Aquatics,Swimming,"TEWKSBURY, Mark",CAN,Men,4x100m medley relay,M,Bronze
19718,Barcelona,1992,Aquatics,Swimming,"BERKOFF, David Charles",USA,Men,4x100m medley relay,M,Gold
19719,Barcelona,1992,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,4x100m medley relay,M,Gold
19720,Barcelona,1992,Aquatics,Swimming,"DERSCH, Hans",USA,Men,4x100m medley relay,M,Gold
19721,Barcelona,1992,Aquatics,Swimming,"DIEBEL, Nelson",USA,Men,4x100m medley relay,M,Gold
19722,Barcelona,1992,Aquatics,Swimming,"MORALES, Pablo",USA,Men,4x100m medley relay,M,Gold
19723,Barcelona,1992,Aquatics,Swimming,"OLSEN, Jon",USA,Men,4x100m medley relay,M,Gold
19724,Barcelona,1992,Aquatics,Swimming,"ROUSE, Jeff Norman",USA,Men,4x100m medley relay,M,Gold
19725,Barcelona,1992,Aquatics,Swimming,"STEWART, Melvin",USA,Men,4x100m medley relay,M,Gold
19726,Barcelona,1992,Aquatics,Swimming,"IVANOV, Vassili",EUN,Men,4x100m medley relay,M,Silver
19727,Barcelona,1992,Aquatics,Swimming,"KHNYKIN, Pavlo",EUN,Men,4x100m medley relay,M,Silver
19728,Barcelona,1992,Aquatics,Swimming,"KULIKOV, Vladislav",EUN,Men,4x100m medley relay,M,Silver
19729,Barcelona,1992,Aquatics,Swimming,"POPOV, Alexander",EUN,Men,4x100m medley relay,M,Silver
19730,Barcelona,1992,Aquatics,Swimming,"PYSHNENKO, Vladimir",EUN,Men,4x100m medley relay,M,Silver
19731,Barcelona,1992,Aquatics,Swimming,"SELKOV, Vladimir",EUN,Men,4x100m medley relay,M,Silver
19732,Barcelona,1992,Aquatics,Swimming,"VOLKOV, Dmitri",EUN,Men,4x100m medley relay,M,Silver
19733,Barcelona,1992,Aquatics,Swimming,"CHOUBINA, Elena",EUN,Women,4x100m medley relay,W,Bronze
19734,Barcelona,1992,Aquatics,Swimming,"KIRITCHENKO, Olga",EUN,Women,4x100m medley relay,W,Bronze
19735,Barcelona,1992,Aquatics,Swimming,"MESHCHERYAKOVA, Natalia",EUN,Women,4x100m medley relay,W,Bronze
19736,Barcelona,1992,Aquatics,Swimming,"RUDKOVSKAYA, Elena",EUN,Women,4x100m medley relay,W,Bronze
19737,Barcelona,1992,Aquatics,Swimming,"ZHIVANEVSKAYA, Nina Alexandrovna",EUN,Women,4x100m medley relay,W,Bronze
19738,Barcelona,1992,Aquatics,Swimming,"AHMANN-LEIGHTON, Christine",USA,Women,4x100m medley relay,W,Gold
19739,Barcelona,1992,Aquatics,Swimming,"HAISLETT, Nicole Lee",USA,Women,4x100m medley relay,W,Gold
19740,Barcelona,1992,Aquatics,Swimming,"KLEINE, Megan A.",USA,Women,4x100m medley relay,W,Gold
19741,Barcelona,1992,Aquatics,Swimming,"LOVELESS, Lea",USA,Women,4x100m medley relay,W,Gold
19742,Barcelona,1992,Aquatics,Swimming,"NALL, Anita",USA,Women,4x100m medley relay,W,Gold
19743,Barcelona,1992,Aquatics,Swimming,"SANDERS, Summer",USA,Women,4x100m medley relay,W,Gold
19744,Barcelona,1992,Aquatics,Swimming,"THOMPSON, Jenny",USA,Women,4x100m medley relay,W,Gold
19745,Barcelona,1992,Aquatics,Swimming,"WAGSTAFF, Elizabeth",USA,Women,4x100m medley relay,W,Gold
19746,Barcelona,1992,Aquatics,Swimming,"BRENDEL, Daniela",GER,Women,4x100m medley relay,W,Silver
19747,Barcelona,1992,Aquatics,Swimming,"DÖRRIS, Jana",GER,Women,4x100m medley relay,W,Silver
19748,Barcelona,1992,Aquatics,Swimming,"HASE, Dagmar",GER,Women,4x100m medley relay,W,Silver
19749,Barcelona,1992,Aquatics,Swimming,"HUNGER, Daniela",GER,Women,4x100m medley relay,W,Silver
19750,Barcelona,1992,Aquatics,Swimming,"OSYGUS, Simone",GER,Women,4x100m medley relay,W,Silver
19751,Barcelona,1992,Aquatics,Swimming,"USTROWSKI, Bettina",GER,Women,4x100m medley relay,W,Silver
19752,Barcelona,1992,Aquatics,Swimming,"VAN ALMSICK, Franziska",GER,Women,4x100m medley relay,W,Silver
19753,Barcelona,1992,Aquatics,Swimming,"GJERTSEN, Douglas S.",USA,Men,4x200m freestyle relay,M,Bronze
19754,Barcelona,1992,Aquatics,Swimming,"HUDEPOHL, Joseph",USA,Men,4x200m freestyle relay,M,Bronze
19755,Barcelona,1992,Aquatics,Swimming,"JAFFE, Scott",USA,Men,4x200m freestyle relay,M,Bronze
19756,Barcelona,1992,Aquatics,Swimming,"JORGENSEN, Daniel Plong",USA,Men,4x200m freestyle relay,M,Bronze
19757,Barcelona,1992,Aquatics,Swimming,"OLSEN, Jon",USA,Men,4x200m freestyle relay,M,Bronze
19758,Barcelona,1992,Aquatics,Swimming,"STEWART, Melvin",USA,Men,4x200m freestyle relay,M,Bronze
19759,Barcelona,1992,Aquatics,Swimming,"KOUDRIAVTSEV, Alexei",EUN,Men,4x200m freestyle relay,M,Gold
19760,Barcelona,1992,Aquatics,Swimming,"LEPIKOV, Dmitri",EUN,Men,4x200m freestyle relay,M,Gold
19761,Barcelona,1992,Aquatics,Swimming,"MOUKHINE, Jouri",EUN,Men,4x200m freestyle relay,M,Gold
19762,Barcelona,1992,Aquatics,Swimming,"PYSHNENKO, Vladimir",EUN,Men,4x200m freestyle relay,M,Gold
19763,Barcelona,1992,Aquatics,Swimming,"SADOVYI, Evgueni",EUN,Men,4x200m freestyle relay,M,Gold
19764,Barcelona,1992,Aquatics,Swimming,"TAIANOVITCH, Veniamin",EUN,Men,4x200m freestyle relay,M,Gold
19765,Barcelona,1992,Aquatics,Swimming,"FROLANDER, Lars",SWE,Men,4x200m freestyle relay,M,Silver
19766,Barcelona,1992,Aquatics,Swimming,"HOLMERTZ, Anders",SWE,Men,4x200m freestyle relay,M,Silver
19767,Barcelona,1992,Aquatics,Swimming,"WALLIN, Christer",SWE,Men,4x200m freestyle relay,M,Silver
19768,Barcelona,1992,Aquatics,Swimming,"WERNER, Tommy",SWE,Men,4x200m freestyle relay,M,Silver
19769,Barcelona,1992,Aquatics,Swimming,"JAGER, Thomas Michael",USA,Men,50m freestyle,M,Bronze
19770,Barcelona,1992,Aquatics,Swimming,"POPOV, Alexander",EUN,Men,50m freestyle,M,Gold
19771,Barcelona,1992,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,50m freestyle,M,Silver
19772,Barcelona,1992,Aquatics,Swimming,"MARTINO, Angel",USA,Women,50m freestyle,W,Bronze
19773,Barcelona,1992,Aquatics,Swimming,"YANG, Wenyi",CHN,Women,50m freestyle,W,Gold
19774,Barcelona,1992,Aquatics,Swimming,"ZHUANG, Yong",CHN,Women,50m freestyle,W,Silver
19775,Barcelona,1992,Aquatics,Swimming,"HENKE, Jana",GER,Women,800m freestyle,W,Bronze
19776,Barcelona,1992,Aquatics,Swimming,"EVANS, Janet",USA,Women,800m freestyle,W,Gold
19777,Barcelona,1992,Aquatics,Swimming,"LEWIS, Hayley Jane",AUS,Women,800m freestyle,W,Silver
19778,Barcelona,1992,Aquatics,Synchronized S.,"OKUNO, Fumiko",JPN,Women,duet,W,Bronze
19779,Barcelona,1992,Aquatics,Synchronized S.,"TAKAYAMA, Aki",JPN,Women,duet,W,Bronze
19780,Barcelona,1992,Aquatics,Synchronized S.,"JOSEPHSON, Karen",USA,Women,duet,W,Gold
19781,Barcelona,1992,Aquatics,Synchronized S.,"JOSEPHSON, Sarah",USA,Women,duet,W,Gold
19782,Barcelona,1992,Aquatics,Synchronized S.,"VILAGOS, Penny",CAN,Women,duet,W,Silver
19783,Barcelona,1992,Aquatics,Synchronized S.,"VILAGOS, Vicky",CAN,Women,duet,W,Silver
19784,Barcelona,1992,Aquatics,Synchronized S.,"OKUNO, Fumiko",JPN,Women,solo,W,Bronze
19785,Barcelona,1992,Aquatics,Synchronized S.,"BABB-SPRAGUE, Kristen",USA,Women,solo,W,Gold
19786,Barcelona,1992,Aquatics,Synchronized S.,"FRECHETTE, Sylvie",CAN,Women,solo,W,Gold
19787,Barcelona,1992,Aquatics,Water polo,"APANASSENKO, Dmitri",EUN,Men,water polo,M,Bronze
19788,Barcelona,1992,Aquatics,Water polo,"BELOFASTOV, Andrei",EUN,Men,water polo,M,Bronze
19789,Barcelona,1992,Aquatics,Water polo,"CHARONOV, Evgueni",EUN,Men,water polo,M,Bronze
19790,Barcelona,1992,Aquatics,Water polo,"GORSHKOV, Dmitry",EUN,Men,water polo,M,Bronze
19791,Barcelona,1992,Aquatics,Water polo,"KARABOUTOV, Vladimir",EUN,Men,water polo,M,Bronze
19792,Barcelona,1992,Aquatics,Water polo,"KOLOTOV, Aleksandr",EUN,Men,water polo,M,Bronze
19793,Barcelona,1992,Aquatics,Water polo,"KOVALENKO, Alexandre",EUN,Men,water polo,M,Bronze
19794,Barcelona,1992,Aquatics,Water polo,"KOZLOV, Nikolai",EUN,Men,water polo,M,Bronze
19795,Barcelona,1992,Aquatics,Water polo,"MARKOTCH, Serguei",EUN,Men,water polo,M,Bronze
19796,Barcelona,1992,Aquatics,Water polo,"NAUMOV, Sergey",EUN,Men,water polo,M,Bronze
19797,Barcelona,1992,Aquatics,Water polo,"OGORODNIKOV, Alexandre",EUN,Men,water polo,M,Bronze
19798,Barcelona,1992,Aquatics,Water polo,"TCHIGUIR, Alexandre",EUN,Men,water polo,M,Bronze
19799,Barcelona,1992,Aquatics,Water polo,"ATTOLICO, Francesco",ITA,Men,water polo,M,Gold
19800,Barcelona,1992,Aquatics,Water polo,"AVERAIMO, Gianni",ITA,Men,water polo,M,Gold
19801,Barcelona,1992,Aquatics,Water polo,"BOVO, Alessandro",ITA,Men,water polo,M,Gold
19802,Barcelona,1992,Aquatics,Water polo,"CALDARELLA, Paolo",ITA,Men,water polo,M,Gold
19803,Barcelona,1992,Aquatics,Water polo,"CAMPAGNA, Alessandro",ITA,Men,water polo,M,Gold
19804,Barcelona,1992,Aquatics,Water polo,"D'ALTRUI, Marco",ITA,Men,water polo,M,Gold
19805,Barcelona,1992,Aquatics,Water polo,"FERRETTI, Massimiliano",ITA,Men,water polo,M,Gold
19806,Barcelona,1992,Aquatics,Water polo,"FIORILLO, Mario",ITA,Men,water polo,M,Gold
19807,Barcelona,1992,Aquatics,Water polo,"GANDOLFI, Ferdinando",ITA,Men,water polo,M,Gold
19808,Barcelona,1992,Aquatics,Water polo,"POMILIO, Amedeo",ITA,Men,water polo,M,Gold
19809,Barcelona,1992,Aquatics,Water polo,"PORZIO, Francesco",ITA,Men,water polo,M,Gold
19810,Barcelona,1992,Aquatics,Water polo,"PORZIO, Giuseppe",ITA,Men,water polo,M,Gold
19811,Barcelona,1992,Aquatics,Water polo,"SILIPO, Carlo",ITA,Men,water polo,M,Gold
19812,Barcelona,1992,Aquatics,Water polo,"BALLART, Daniel",ESP,Men,water polo,M,Silver
19813,Barcelona,1992,Aquatics,Water polo,"ESTIARTE, Manuel",ESP,Men,water polo,M,Silver
19814,Barcelona,1992,Aquatics,Water polo,"GARCIA AGUADO, Pedro",ESP,Men,water polo,M,Silver
19815,Barcelona,1992,Aquatics,Water polo,"GOMEZ, Salvador",ESP,Men,water polo,M,Silver
19816,Barcelona,1992,Aquatics,Water polo,"GONZALEZ JUNQUERA, Marco Antonio",ESP,Men,water polo,M,Silver
19817,Barcelona,1992,Aquatics,Water polo,"MICHAVILA JOVER, Ruben",ESP,Men,water polo,M,Silver
19818,Barcelona,1992,Aquatics,Water polo,"OCA, Miguel Angel",ESP,Men,water polo,M,Silver
19819,Barcelona,1992,Aquatics,Water polo,"PEDREROL, Sergi",ESP,Men,water polo,M,Silver
19820,Barcelona,1992,Aquatics,Water polo,"PICO LLADO, Jose",ESP,Men,water polo,M,Silver
19821,Barcelona,1992,Aquatics,Water polo,"ROLLAN, Jesus",ESP,Men,water polo,M,Silver
19822,Barcelona,1992,Aquatics,Water polo,"SANCHEZ ALARCON, Ricardo",ESP,Men,water polo,M,Silver
19823,Barcelona,1992,Aquatics,Water polo,"SANS, Jordi",ESP,Men,water polo,M,Silver
19824,Barcelona,1992,Aquatics,Water polo,"SILVESTRE SANCHEZ, Manuel",ESP,Men,water polo,M,Silver
19825,Barcelona,1992,Archery,Archery,"TERRY, Simon",GBR,Men,individual (FITA Olympic round - 70m),M,Bronze
19826,Barcelona,1992,Archery,Archery,"FLUTE, Sebastien",FRA,Men,individual (FITA Olympic round - 70m),M,Gold
19827,Barcelona,1992,Archery,Archery,"CHUNG, Jae-Hun",KOR,Men,individual (FITA Olympic round - 70m),M,Silver
19828,Barcelona,1992,Archery,Archery,"VALEEVA, Natalia",EUN,Women,individual (FITA Olympic round - 70m),W,Bronze
19829,Barcelona,1992,Archery,Archery,"CHO, Youn-Jeong",KOR,Women,individual (FITA Olympic round - 70m),W,Gold
19830,Barcelona,1992,Archery,Archery,"KIM, Soo-Nyung",KOR,Women,individual (FITA Olympic round - 70m),W,Silver
19831,Barcelona,1992,Archery,Archery,"HALLARD, Steven",GBR,Men,team (FITA Olympic round - 70m),M,Bronze
19832,Barcelona,1992,Archery,Archery,"PRIESTMAN, Richard John",GBR,Men,team (FITA Olympic round - 70m),M,Bronze
19833,Barcelona,1992,Archery,Archery,"TERRY, Simon",GBR,Men,team (FITA Olympic round - 70m),M,Bronze
19834,Barcelona,1992,Archery,Archery,"HOLGADO ROMERO, Juan Carlos",ESP,Men,team (FITA Olympic round - 70m),M,Gold
19835,Barcelona,1992,Archery,Archery,"MENENDEZ VALLIN, Alfonso",ESP,Men,team (FITA Olympic round - 70m),M,Gold
19836,Barcelona,1992,Archery,Archery,"VAZQUEZ, Antonio",ESP,Men,team (FITA Olympic round - 70m),M,Gold
19837,Barcelona,1992,Archery,Archery,"FALCK, Ismo Kalevi",FIN,Men,team (FITA Olympic round - 70m),M,Silver
19838,Barcelona,1992,Archery,Archery,"LIPPONEN, Jari",FIN,Men,team (FITA Olympic round - 70m),M,Silver
